,timestamp,turbine_id,sensor,rpm,kw,measurement,dF,fft.tracked.HSS1_28Hz.max,fft.tracked.HSS2_56Hz.max,fft.tracked.HSS3_84Hz.max,fft.tracked.random1_40Hz.max,fft.tracked.random2_80Hz.max
142,2016-01-19 21:51:00,T001,SENSOR 6,1680,1381,fft_100,0.125,0.072232395,0.06621303,0.084271125,0.072232395,0.060193658
143,2016-01-19 21:51:00,T001,SENSOR 6,1680,1381,fft_400,0.5,0.084271125,0.09029049,0.072232395,0.06621303,0.072232395
144,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_4000,1.25,0.096309856,0.09029049,0.072232395,0.09029049,0.072232395
145,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_100,0.125,0.084271125,0.06621303,0.060193658,0.084271125,0.072232395
146,2016-01-19 22:43:03,T001,SENSOR 6,1684,1380,fft_400,0.5,0.072232395,0.06621303,0.054174293,0.084271125,0.054174293
147,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_4000,1.25,0.096309856,0.09029049,0.072232395,0.096309856,0.06621303
148,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_100,0.125,0.084271125,0.09029049,0.060193658,0.06621303,0.06621303
149,2016-01-20 09:41:03,T001,SENSOR 6,1682,1444,fft_400,0.5,0.07825176,0.06621303,0.06621303,0.072232395,0.06621303
150,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_4000,1.25,0.096309856,0.09029049,0.072232395,0.09029049,0.072232395
151,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_100,0.125,0.23475528,0.18058097,0.16252288,0.19863908,0.18660034
152,2016-01-20 14:58:01,T001,SENSOR 6,1680,1639,fft_400,0.5,0.14446479,0.072232395,0.108348586,0.15048414,0.102329224
153,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_4000,1.25,0.096309856,0.09029049,0.072232395,0.084271125,0.072232395
154,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_100,0.125,0.084271125,0.06621303,0.060193658,0.072232395,0.06621303
155,2016-01-20 15:40:00,T001,SENSOR 6,1684,1397,fft_400,0.5,0.06621303,0.06621303,0.07825176,0.06621303,0.07825176
156,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_4000,1.25,0.09029049,0.102329224,0.084271125,0.09029049,0.06621303
157,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_100,0.125,0.096309856,0.084271125,0.114367954,0.084271125,0.072232395
158,2016-01-20 16:02:05,T001,SENSOR 6,1684,1359,fft_400,0.5,0.07825176,0.06621303,0.07825176,0.060193658,0.07825176
159,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_4000,1.25,0.096309856,0.072232395,0.072232395,0.09029049,0.072232395
160,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_100,0.125,0.084271125,0.09029049,0.060193658,0.096309856,0.060193658
161,2016-01-20 16:40:04,T001,SENSOR 6,1688,1502,fft_400,0.5,0.114367954,0.07825176,0.06621303,0.06621303,0.072232395
162,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_4000,1.25,0.09029049,0.102329224,0.072232395,0.09029049,0.06621303
163,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_100,0.125,0.096309856,0.096309856,0.06621303,0.096309856,0.06621303
164,2016-01-20 23:40:02,T001,SENSOR 6,1681,1508,fft_400,0.5,0.072232395,0.084271125,0.06621303,0.09029049,0.060193658
165,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_4000,1.25,0.102329224,0.072232395,0.06621303,0.09029049,0.06621303
166,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_100,0.125,0.072232395,0.084271125,0.072232395,0.09029049,0.048154928
167,2016-01-21 03:27:02,T001,SENSOR 6,1686,1498,fft_400,0.5,0.07825176,0.07825176,0.060193658,0.06621303,0.06621303
168,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_4000,1.25,0.09029049,0.084271125,0.072232395,0.09029049,0.072232395
169,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_100,0.125,0.084271125,0.06621303,0.048154928,0.084271125,0.084271125
170,2016-01-21 04:26:00,T001,SENSOR 6,1678,1425,fft_400,0.5,0.108348586,0.102329224,0.072232395,0.06621303,0.072232395
171,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_4000,1.25,0.1261003,0.09607642,0.072057314,0.09007165,0.06605254
172,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_100,0.125,0.072057314,0.036028657,0.036028657,0.04803821,0.030023882
173,2016-01-14 17:20:04,T001,SENSOR 7,1672,1645,fft_400,0.5,0.06605254,0.078062095,0.04803821,0.09607642,0.04803821
174,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_4000,1.25,0.12009553,0.08406687,0.072057314,0.09007165,0.072057314
175,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_100,0.125,0.04803821,0.04803821,0.04803821,0.04803821,0.04803821
176,2016-01-14 18:29:01,T001,SENSOR 7,1676,1476,fft_400,0.5,0.06605254,0.08406687,0.04803821,0.06605254,0.030023882
177,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_4000,1.25,0.108085975,0.08406687,0.072057314,0.09007165,0.072057314
178,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_100,0.125,0.04803821,0.036028657,0.036028657,0.04803821,0.036028657
179,2016-01-14 18:38:03,T001,SENSOR 7,1690,1462,fft_400,0.5,0.072057314,0.078062095,0.06605254,0.054042988,0.036028657
180,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_4000,1.25,0.13210508,0.08406687,0.060047764,0.072057314,0.060047764
181,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_100,0.125,0.04803821,0.036028657,0.04803821,0.04803821,0.030023882
182,2016-01-15 17:50:05,T001,SENSOR 7,1673,1450,fft_400,0.5,0.09007165,0.078062095,0.060047764,0.054042988,0.054042988
183,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_4000,1.25,0.12009553,0.102081195,0.060047764,0.072057314,0.06605254
184,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_100,0.125,0.09007165,0.04803821,0.036028657,0.060047764,0.030023882
185,2016-01-15 18:16:02,T001,SENSOR 7,1672,1577,fft_400,0.5,0.06605254,0.09607642,0.04803821,0.04803821,0.04803821
186,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_4000,1.25,0.13210508,0.09007165,0.072057314,0.072057314,0.06605254
187,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_100,0.125,0.06605254,0.036028657,0.04803821,0.04803821,0.04803821
188,2016-01-15 22:49:04,T001,SENSOR 7,1669,1372,fft_400,0.5,0.06605254,0.12009553,0.04803821,0.060047764,0.04803821
189,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_4000,1.25,0.12009553,0.09607642,0.072057314,0.072057314,0.072057314
190,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_100,0.125,0.06605254,0.08406687,0.04803821,0.04803821,0.04803821
191,2016-01-17 16:16:05,T001,SENSOR 7,1675,1446,fft_400,0.5,0.060047764,0.078062095,0.036028657,0.078062095,0.036028657
192,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_4000,1.25,0.108085975,0.108085975,0.072057314,0.09607642,0.072057314
193,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_100,0.125,0.060047764,0.04803821,0.04803821,0.072057314,0.04803821
194,2016-01-19 20:44:01,T001,SENSOR 7,1684,1366,fft_400,0.5,0.060047764,0.078062095,0.06605254,0.078062095,0.036028657
195,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_4000,1.25,0.13210508,0.08406687,0.072057314,0.072057314,0.072057314
196,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_100,0.125,0.06605254,0.04803821,0.04803821,0.04803821,0.036028657
197,2016-01-19 20:57:03,T001,SENSOR 7,1684,1473,fft_400,0.5,0.060047764,0.06605254,0.054042988,0.078062095,0.04803821
198,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_4000,1.25,0.13210508,0.09607642,0.072057314,0.09007165,0.072057314
199,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_100,0.125,0.04803821,0.04803821,0.04803821,0.04803821,0.04803821
200,2016-01-19 21:51:00,T001,SENSOR 7,1680,1381,fft_400,0.5,0.060047764,0.06605254,0.036028657,0.054042988,0.036028657
201,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_4000,1.25,0.12009553,0.12009553,0.072057314,0.09007165,0.06605254
202,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_100,0.125,0.04803821,0.036028657,0.036028657,0.04803821,0.04803821
203,2016-01-19 22:43:03,T001,SENSOR 7,1684,1380,fft_400,0.5,0.060047764,0.08406687,0.060047764,0.06605254,0.04803821
204,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_4000,1.25,0.09607642,0.108085975,0.06605254,0.08406687,0.072057314
205,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_100,0.125,0.06605254,0.04803821,0.036028657,0.036028657,0.036028657
206,2016-01-20 09:41:03,T001,SENSOR 7,1682,1444,fft_400,0.5,0.054042988,0.11409075,0.04803821,0.072057314,0.036028657
207,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_4000,1.25,0.11409075,0.108085975,0.06605254,0.08406687,0.072057314
208,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_100,0.125,0.04803821,0.030023882,0.024019105,0.036028657,0.030023882
209,2016-01-20 14:58:01,T001,SENSOR 7,1680,1639,fft_400,0.5,0.072057314,0.054042988,0.036028657,0.060047764,0.036028657
210,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_4000,1.25,0.09607642,0.072057314,0.072057314,0.08406687,0.072057314
211,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_100,0.125,0.04803821,0.04803821,0.030023882,0.04803821,0.036028657
212,2016-01-20 15:40:00,T001,SENSOR 7,1684,1397,fft_400,0.5,0.060047764,0.06605254,0.054042988,0.036028657,0.036028657
213,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_4000,1.25,0.13210508,0.09007165,0.072057314,0.09007165,0.072057314
214,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_100,0.125,0.072057314,0.060047764,0.036028657,0.036028657,0.04803821
215,2016-01-20 16:02:05,T001,SENSOR 7,1684,1359,fft_400,0.5,0.060047764,0.054042988,0.04803821,0.054042988,0.04803821
216,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_4000,1.25,0.1261003,0.108085975,0.060047764,0.09007165,0.072057314
217,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_100,0.125,0.060047764,0.04803821,0.036028657,0.04803821,0.036028657
218,2016-01-20 16:40:04,T001,SENSOR 7,1688,1502,fft_400,0.5,0.036028657,0.054042988,0.04803821,0.04803821,0.054042988
219,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_4000,1.25,0.102081195,0.09607642,0.06605254,0.072057314,0.06605254
220,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_100,0.125,0.09007165,0.04803821,0.04803821,0.04803821,0.036028657
221,2016-01-20 23:40:02,T001,SENSOR 7,1681,1508,fft_400,0.5,0.060047764,0.06605254,0.04803821,0.06605254,0.04803821
222,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_4000,1.25,0.09607642,0.09607642,0.072057314,0.08406687,0.072057314
223,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_100,0.125,0.04803821,0.04803821,0.04803821,0.04803821,0.04803821
224,2016-01-21 03:27:02,T001,SENSOR 7,1686,1498,fft_400,0.5,0.09007165,0.078062095,0.024019105,0.036028657,0.036028657
225,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_4000,1.25,0.108085975,0.08406687,0.072057314,0.072057314,0.072057314
226,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_100,0.125,0.06605254,0.04803821,0.036028657,0.060047764,0.030023882
227,2016-01-21 04:26:00,T001,SENSOR 7,1678,1425,fft_400,0.5,0.054042988,0.072057314,0.036028657,0.060047764,0.04803821
228,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_4000,1.25,0.08972987,0.17945974,0.07178389,0.08374788,0.07178389
229,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_100,0.125,0.04785593,0.10169385,0.04785593,0.04785593,0.04785593
230,2016-01-14 17:20:04,T001,SENSOR 8,1672,1645,fft_400,0.5,0.07776588,0.08972987,0.05981991,0.08972987,0.05981991
231,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_4000,1.25,0.08972987,0.12562181,0.05981991,0.08972987,0.07178389
232,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_100,0.125,0.04785593,0.08972987,0.04785593,0.04785593,0.011963982
233,2016-01-14 18:29:01,T001,SENSOR 8,1676,1476,fft_400,0.5,0.08374788,0.08374788,0.0658019,0.0658019,0.0658019
234,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_4000,1.25,0.10169385,0.17945974,0.05981991,0.08374788,0.07178389
235,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_100,0.125,0.05981991,0.0658019,0.029909955,0.035891946,0.023927964
236,2016-01-14 18:38:03,T001,SENSOR 8,1690,1462,fft_400,0.5,0.10169385,0.07178389,0.0658019,0.07776588,0.0658019
237,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_4000,1.25,0.10169385,0.16749576,0.07178389,0.08972987,0.07178389
238,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_100,0.125,0.04785593,0.107675835,0.029909955,0.04785593,0.029909955
239,2016-01-15 17:50:05,T001,SENSOR 8,1673,1450,fft_400,0.5,0.07776588,0.08972987,0.07776588,0.05981991,0.08374788
240,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_4000,1.25,0.09571186,0.14954978,0.07178389,0.08972987,0.07178389
241,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_100,0.125,0.035891946,0.10169385,0.029909955,0.029909955,0.04785593
242,2016-01-15 18:16:02,T001,SENSOR 8,1672,1577,fft_400,0.5,0.11963982,0.13758579,0.0658019,0.09571186,0.08374788
243,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_4000,1.25,0.09571186,0.14356779,0.07178389,0.08374788,0.07178389
244,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_100,0.125,0.04785593,0.11365783,0.029909955,0.035891946,0.04785593
245,2016-01-15 22:49:04,T001,SENSOR 8,1669,1372,fft_400,0.5,0.07776588,0.1316038,0.0658019,0.08972987,0.07178389
246,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_4000,1.25,0.107675835,0.16749576,0.05981991,0.08972987,0.07178389
247,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_100,0.125,0.04785593,0.09571186,0.029909955,0.035891946,0.035891946
248,2016-01-17 16:16:05,T001,SENSOR 8,1675,1446,fft_400,0.5,0.09571186,0.0658019,0.04785593,0.08374788,0.0658019
249,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_4000,1.25,0.09571186,0.2033877,0.07178389,0.07178389,0.0658019
250,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_100,0.125,0.04785593,0.10169385,0.029909955,0.029909955,0.029909955
251,2016-01-19 20:44:01,T001,SENSOR 8,1684,1366,fft_400,0.5,0.07776588,0.08972987,0.05981991,0.09571186,0.0658019
252,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_4000,1.25,0.08972987,0.16749576,0.07178389,0.07178389,0.0658019
253,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_100,0.125,0.04785593,0.107675835,0.011963982,0.035891946,0.029909955
254,2016-01-19 20:57:03,T001,SENSOR 8,1684,1473,fft_400,0.5,0.11963982,0.0658019,0.07178389,0.08374788,0.05981991
255,2016-01-19 21:51:00,T001,SENSOR 8,1680,1381,fft_4000,1.25,0.08972987,0.14356779,0.05981991,0.07178389,0.07178389
256,2016-01-19 21:51:00,T001,SENSOR 8,1680,1381,fft_100,0.125,0.035891946,0.09571186,0.035891946,0.035891946,0.035891946
257,2016-01-19 21:51:00,T001,SENSOR 8,1680,1381,fft_400,0.5,0.09571186,0.107675835,0.05981991,0.0658019,0.053837918
258,2016-01-19 22:43:03,T001,SENSOR 8,1684,1380,fft_4000,1.25,0.08972987,0.15553176,0.07178389,0.08374788,0.07178389
259,2016-01-19 22:43:03,T001,SENSOR 8,1684,1380,fft_100,0.125,0.04785593,0.08374788,0.029909955,0.04785593,0.029909955
260,2016-01-19 22:43:03,T001,SENSOR 8,1684,1380,fft_400,0.5,0.08972987,0.05981991,0.0658019,0.08374788,0.0658019
261,2016-01-20 09:41:03,T001,SENSOR 8,1682,1444,fft_4000,1.25,0.08972987,0.14356779,0.08374788,0.07178389,0.07178389
262,2016-01-20 09:41:03,T001,SENSOR 8,1682,1444,fft_100,0.125,0.04785593,0.10169385,0.04785593,0.035891946,0.04785593
263,2016-01-20 09:41:03,T001,SENSOR 8,1682,1444,fft_400,0.5,0.08972987,0.14356779,0.05981991,0.07178389,0.05981991
264,2016-01-20 14:58:01,T001,SENSOR 8,1680,1639,fft_4000,1.25,0.10169385,0.15553176,0.05981991,0.07178389,0.07178389
265,2016-01-20 14:58:01,T001,SENSOR 8,1680,1639,fft_100,0.125,0.0658019,0.11963982,0.029909955,0.029909955,0.029909955
266,2016-01-20 14:58:01,T001,SENSOR 8,1680,1639,fft_400,0.5,0.08374788,0.07776588,0.035891946,0.05981991,0.0658019
267,2016-01-20 15:40:00,T001,SENSOR 8,1684,1397,fft_4000,1.25,0.10169385,0.14954978,0.07178389,0.08374788,0.07178389
268,2016-01-20 15:40:00,T001,SENSOR 8,1684,1397,fft_100,0.125,0.04785593,0.11963982,0.029909955,0.035891946,0.035891946
269,2016-01-20 15:40:00,T001,SENSOR 8,1684,1397,fft_400,0.5,0.05981991,0.0658019,0.035891946,0.05981991,0.07178389
270,2016-01-20 16:02:05,T001,SENSOR 8,1684,1359,fft_4000,1.25,0.08972987,0.22133367,0.07178389,0.08972987,0.07178389
271,2016-01-20 16:02:05,T001,SENSOR 8,1684,1359,fft_100,0.125,0.04785593,0.11963982,0.035891946,0.04785593,0.04785593
272,2016-01-20 16:02:05,T001,SENSOR 8,1684,1359,fft_400,0.5,0.10169385,0.07178389,0.053837918,0.0658019,0.053837918
273,2016-01-20 16:40:04,T001,SENSOR 8,1688,1502,fft_4000,1.25,0.09571186,0.1316038,0.0658019,0.08972987,0.0658019
274,2016-01-20 16:40:04,T001,SENSOR 8,1688,1502,fft_100,0.125,0.04785593,0.10169385,0.029909955,0.04785593,0.035891946
275,2016-01-20 16:40:04,T001,SENSOR 8,1688,1502,fft_400,0.5,0.09571186,0.053837918,0.035891946,0.04785593,0.053837918
276,2016-01-20 23:40:02,T001,SENSOR 8,1681,1508,fft_4000,1.25,0.09571186,0.16749576,0.07178389,0.08374788,0.07178389
277,2016-01-20 23:40:02,T001,SENSOR 8,1681,1508,fft_100,0.125,0.08374788,0.14356779,0.029909955,0.035891946,0.035891946
278,2016-01-20 23:40:02,T001,SENSOR 8,1681,1508,fft_400,0.5,0.08374788,0.08374788,0.035891946,0.08972987,0.05981991
279,2016-01-21 03:27:02,T001,SENSOR 8,1686,1498,fft_4000,1.25,0.08972987,0.1316038,0.07178389,0.07178389,0.07178389
280,2016-01-21 03:27:02,T001,SENSOR 8,1686,1498,fft_100,0.125,0.04785593,0.09571186,0.029909955,0.035891946,0.029909955
281,2016-01-21 03:27:02,T001,SENSOR 8,1686,1498,fft_400,0.5,0.07776588,0.0658019,0.05981991,0.05981991,0.05981991
282,2016-01-21 04:26:00,T001,SENSOR 8,1678,1425,fft_4000,1.25,0.09571186,0.14954978,0.07178389,0.08972987,0.07178389
283,2016-01-21 04:26:00,T001,SENSOR 8,1678,1425,fft_100,0.125,0.04785593,0.1316038,0.035891946,0.035891946,0.029909955
284,2016-01-21 04:26:00,T001,SENSOR 8,1678,1425,fft_400,0.5,0.05981991,0.05981991,0.0658019,0.07776588,0.035891946
